Tanggal;Unit;Blok;Jenis Pupuk; Jumlah (Kg) ;HK;Metode;Latitude;Longitude
24.06.2026;SBLE;SBLE1D-33;PUPUK ROCK PHOSPHATE/RP;1470;9;TM Tabur pupuk kelapa sawit;0.637;111.723
24.06.2026;SBLE;SBLE2F-28;PUPUK MURIATE OF POTASH/MOP/KCL;864;0;TM Tabur pupuk kelapa sawit;0.634;111.723
24.06.2026;SBLE;SBLE2F-28;PUPUK TRIPLE SUPERPHOSPHATE / TSP;432;0;TM Tabur pupuk kelapa sawit;0.634;111.723
24.06.2026;SBLE;SBLE2F-28;UREA GRANULAR;489,6;0;TM Tabur pupuk kelapa sawit;0.634;111.723
24.06.2026;SBLE;SBLE2F-28;PUPUK MURIATE OF POTASH/MOP/KCL;288;0;TM Tabur pupuk kelapa sawit;0.634;111.723
24.06.2026;SBLE;SBLE2F-28;PUPUK TRIPLE SUPERPHOSPHATE / TSP;144;0;TM Tabur pupuk kelapa sawit;0.633;111.723
24.06.2026;SBLE;SBLE2F-28;UREA GRANULAR;163,2;0;TM Tabur pupuk kelapa sawit;0.633;111.723
24.06.2026;SBLE;SBLE2F-28;PUPUK MURIATE OF POTASH/MOP/KCL;960;0;TM Tabur pupuk kelapa sawit;0.633;111.723
24.06.2026;SBLE;SBLE2F-28;PUPUK TRIPLE SUPERPHOSPHATE / TSP;480;0;TM Tabur pupuk kelapa sawit;0.632;111.723
24.06.2026;SBLE;SBLE2F-28;UREA GRANULAR;544;0;TM Tabur pupuk kelapa sawit;0.629;111.723
24.06.2026;SBLE;SBLE2F-28;PUPUK MURIATE OF POTASH/MOP/KCL;384;0;TM Tabur pupuk kelapa sawit;0.629;111.723
24.06.2026;SBLE;SBLE2F-28;PUPUK TRIPLE SUPERPHOSPHATE / TSP;192;0;TM Tabur pupuk kelapa sawit;0.637;111.723
24.06.2026;SBLE;SBLE2F-28;UREA GRANULAR;217,6;0;TM Tabur pupuk kelapa sawit;0.629;111.723
25.06.2026;SBLE;SBLE1D-33;PUPUK MURIATE OF POTASH/MOP/KCL;3168;11;TM Tabur pupuk kelapa sawit;0.629;111.723
25.06.2026;SBLE;SBLE1D-33;PUPUK ROCK PHOSPHATE/RP;1542;11;TM Tabur pupuk kelapa sawit;0.628;111.723
25.06.2026;SBLE;SBLE1D-34;PUPUK MURIATE OF POTASH/MOP/KCL;432;0;TM Tabur pupuk kelapa sawit;0.628;111.723
25.06.2026;SBLE;SBLE1D-34;PUPUK ROCK PHOSPHATE/RP;216;0;TM Tabur pupuk kelapa sawit;0.628;111.726
25.06.2026;SBLE;SBLE2F-28;PUPUK MURIATE OF POTASH/MOP/KCL;768;0;TM Tabur pupuk kelapa sawit;0.628;111.726
25.06.2026;SBLE;SBLE2F-28;PUPUK TRIPLE SUPERPHOSPHATE / TSP;384;0;TM Tabur pupuk kelapa sawit;0.629;111.726
25.06.2026;SBLE;SBLE2F-28;UREA GRANULAR;435,2;0;TM Tabur pupuk kelapa sawit;0.629;111.726
25.06.2026;SBLE;SBLE2F-28;PUPUK MURIATE OF POTASH/MOP/KCL;576;0;TM Tabur pupuk kelapa sawit;0.629;111.726
25.06.2026;SBLE;SBLE2F-28;PUPUK TRIPLE SUPERPHOSPHATE / TSP;288;0;TM Tabur pupuk kelapa sawit;0.629;111.726
25.06.2026;SBLE;SBLE2F-28;UREA GRANULAR;326,4;0;TM Tabur pupuk kelapa sawit;0.636;111.723
25.06.2026;SBLE;SBLE2F-28;PUPUK MURIATE OF POTASH/MOP/KCL;160;0;TM Tabur pupuk kelapa sawit;0.630;111.726
25.06.2026;SBLE;SBLE2F-28;PUPUK TRIPLE SUPERPHOSPHATE / TSP;48;0;TM Tabur pupuk kelapa sawit;0.630;111.726
25.06.2026;SBLE;SBLE2F-28;UREA GRANULAR;112;0;TM Tabur pupuk kelapa sawit;0.630;111.726
26.06.2026;SBLE;SBLE1D-34;PUPUK MURIATE OF POTASH/MOP/KCL;3264;6;TM Tabur pupuk kelapa sawit;0.631;111.726
26.06.2026;SBLE;SBLE1D-34;PUPUK ROCK PHOSPHATE/RP;1632;6;TM Tabur pupuk kelapa sawit;0.631;111.726
26.06.2026;SBLE;SBLE1D-34;PUPUK MURIATE OF POTASH/MOP/KCL;414;0;TM Tabur pupuk kelapa sawit;0.631;111.726
26.06.2026;SBLE;SBLE1D-34;PUPUK ROCK PHOSPHATE/RP;207;0;TM Tabur pupuk kelapa sawit;0.631;111.726
26.06.2026;SBLE;SBLE2F-78;PUPUK MURIATE OF POTASH/MOP/KCL;800;0;TM Tabur pupuk kelapa sawit;0.632;111.726
26.06.2026;SBLE;SBLE2F-78;PUPUK TRIPLE SUPERPHOSPHATE / TSP;240;0;TM Tabur pupuk kelapa sawit;0.632;111.726
26.06.2026;SBLE;SBLE2F-78;UREA GRANULAR;560;0;TM Tabur pupuk kelapa sawit;0.632;111.726
26.06.2026;SBLE;SBLE2F-78;PUPUK MURIATE OF POTASH/MOP/KCL;800;0;TM Tabur pupuk kelapa sawit;0.636;111.723
26.06.2026;SBLE;SBLE2F-78;PUPUK TRIPLE SUPERPHOSPHATE / TSP;240;0;TM Tabur pupuk kelapa sawit;0.633;111.726
26.06.2026;SBLE;SBLE2F-78;UREA GRANULAR;560;0;TM Tabur pupuk kelapa sawit;0.633;111.726
26.06.2026;SBLE;SBLE1D-27;PUPUK COPPER SULFATE CUSO4;210;0;TM Tabur pupuk kelapa sawit;0.633;111.726
26.06.2026;SBLE;SBLE3;PUPUK MURIATE OF POTASH/MOP/KCL;1,5;14;TBM Tabur pupuk kacangan campuran;0.633;111.726
26.06.2026;SBLE;SBLE3;PUPUK TRIPLE SUPERPHOSPHATE / TSP;1,25;14;TBM Tabur pupuk kacangan campuran;0.633;111.726
26.06.2026;SBLE;SBLE3;UREA GRANULAR;1,9;14;TBM Tabur pupuk kacangan campuran;0.634;111.726
26.06.2026;SBLE;SBLE2F-25;PUPUK COPPER SULFATE CUSO4;13;0;TM Tabur pupuk kelapa sawit;0.634;111.726
26.06.2026;SBLE;SBLE2F-25;PUPUK HGFB;51;0;TM Tabur pupuk kelapa sawit;0.634;111.726
27.06.2026;SBLE;SBLE2F-78;PUPUK MURIATE OF POTASH/MOP/KCL;640;0;TM Tabur pupuk kelapa sawit;0.634;111.726
27.06.2026;SBLE;SBLE2F-78;PUPUK TRIPLE SUPERPHOSPHATE / TSP;320;0;TM Tabur pupuk kelapa sawit;0.635;111.726
27.06.2026;SBLE;SBLE2F-78;UREA GRANULAR;960;0;TM Tabur pupuk kelapa sawit;0.636;111.723
27.06.2026;SBLE;SBLE2F-78;PUPUK MURIATE OF POTASH/MOP/KCL;640;0;TM Tabur pupuk kelapa sawit;0.635;111.726
27.06.2026;SBLE;SBLE2F-78;PUPUK TRIPLE SUPERPHOSPHATE / TSP;320;0;TM Tabur pupuk kelapa sawit;0.635;111.726
27.06.2026;SBLE;SBLE2F-78;UREA GRANULAR;960;0;TM Tabur pupuk kelapa sawit;0.636;111.726
27.06.2026;SBLE;SBLE3;PUPUK MURIATE OF POTASH/MOP/KCL;400;3;TBM Tabur pupuk kelapa sawit;0.636;111.726
27.06.2026;SBLE;SBLE3;PUPUK TRIPLE SUPERPHOSPHATE / TSP;350;3;TBM Tabur pupuk kelapa sawit;0.636;111.726
27.06.2026;SBLE;SBLE3;UREA GRANULAR;500;3;TBM Tabur pupuk kelapa sawit;0.636;111.726
29.06.2026;SBLE;SBLE2F-78;PUPUK MURIATE OF POTASH/MOP/KCL;1024;8;TM Tabur pupuk kelapa sawit;0.637;111.726
29.06.2026;SBLE;SBLE2F-78;PUPUK TRIPLE SUPERPHOSPHATE / TSP;445;8;TM Tabur pupuk kelapa sawit;0.637;111.726
29.06.2026;SBLE;SBLE2F-78;UREA GRANULAR;1536;8;TM Tabur pupuk kelapa sawit;0.634;111.725
29.06.2026;SBLE;SBLE2F-78;PUPUK MURIATE OF POTASH/MOP/KCL;320;0;TM Tabur pupuk kelapa sawit;0.634;111.725
29.06.2026;SBLE;SBLE2F-78;PUPUK TRIPLE SUPERPHOSPHATE / TSP;160;0;TM Tabur pupuk kelapa sawit;0.636;111.723
29.06.2026;SBLE;SBLE2F-78;UREA GRANULAR;480;0;TM Tabur pupuk kelapa sawit;0.634;111.725
29.06.2026;SBLE;SBLE2F-78;PUPUK MURIATE OF POTASH/MOP/KCL;448;0;TM Tabur pupuk kelapa sawit;0.634;111.725
29.06.2026;SBLE;SBLE2F-78;PUPUK TRIPLE SUPERPHOSPHATE / TSP;224;0;TM Tabur pupuk kelapa sawit;0.634;111.725
29.06.2026;SBLE;SBLE2F-78;UREA GRANULAR;672;0;TM Tabur pupuk kelapa sawit;0.634;111.725
29.06.2026;SBLE;SBLE1D-34;PUPUK MURIATE OF POTASH/MOP/KCL;396;0;TM Tabur pupuk kelapa sawit;0.634;111.725
29.06.2026;SBLE;SBLE1D-34;PUPUK ROCK PHOSPHATE/RP;198;0;TM Tabur pupuk kelapa sawit;0.633;111.725
29.06.2026;SBLE;SBLE1D-34;PUPUK MURIATE OF POTASH/MOP/KCL;4416;6,5;TM Tabur pupuk kelapa sawit;0.628;111.724
29.06.2026;SBLE;SBLE1D-34;PUPUK ROCK PHOSPHATE/RP;2208;6,5;TM Tabur pupuk kelapa sawit;0.635;111.723
30.06.2026;SBLE;SBLE2F-78;PUPUK MURIATE OF POTASH/MOP/KCL;1280;5;TM Tabur pupuk kelapa sawit;0.635;111.723
30.06.2026;SBLE;SBLE2F-78;PUPUK TRIPLE SUPERPHOSPHATE / TSP;384;5;TM Tabur pupuk kelapa sawit;0.635;111.723
30.06.2026;SBLE;SBLE2F-78;UREA GRANULAR;896;5;TM Tabur pupuk kelapa sawit;0.637;111.726
02.06.2026;SKNE;SKNE19;PUPUK NPK COMPOUND 15.15.6.4;50;2;BP Tabur Pupuk Butiran;0.632;111.726
02.06.2026;SKNE;SKNE1M-52;PUPUK COPPER SULFATE CUSO4;100;2;TM Tabur pupuk kelapa sawit;0.632;111.726
02.06.2026;SKNE;SKNE1M-52;PUPUK HGFB;100;2;TM Tabur pupuk kelapa sawit;0.632;111.726
03.06.2026;SKNE;SKNE1M-53;PUPUK COPPER SULFATE CUSO4;100;4;TM Tabur pupuk kelapa sawit;0.631;111.726
03.06.2026;SKNE;SKNE1M-53;PUPUK HGFB;100;4;TM Tabur pupuk kelapa sawit;0.631;111.726
04.06.2026;SKNE;SKNE19;PUPUK KIESERITE GRANULAR;36;1;BM Pupuk butiran;0.631;111.726
04.06.2026;SKNE;SKNE19;PUPUK NPK COMPOUND 15.15.6.4;250;2;BM Pupuk butiran;0.631;111.726
04.06.2026;SKNE;SKNE1N-26;PUPUK COPPER SULFATE CUSO4;200;6;TM Tabur pupuk kelapa sawit;0.630;111.726
04.06.2026;SKNE;SKNE1N-26;PUPUK HGFB;200;6;TM Tabur pupuk kelapa sawit;0.630;111.726
05.06.2026;SKNE;SKNE19;PUPUK NPK COMPOUND 15.15.6.4;1270;2;BM Pupuk butiran;0.630;111.726
06.06.2026;SKNE;SKNE19;UREA GRANULAR;4,8;2;BM Pupuk butiran;0.637;111.726
06.06.2026;SKNE;SKNE1P-26;PUPUK COPPER SULFATE CUSO4;100;4;TM Tabur pupuk kelapa sawit;0.629;111.726
06.06.2026;SKNE;SKNE1P-26;PUPUK HGFB;100;4;TM Tabur pupuk kelapa sawit;0.628;111.726
09.06.2026;SKNE;SKNE1;PUPUK COPPER SULFATE CUSO4;100;1;TBM Tabur pupuk kelapa sawit;0.628;111.726
09.06.2026;SKNE;SKNE1;PUPUK MURIATE OF POTASH/MOP/KCL;200;1;TBM Tabur pupuk kelapa sawit;0.628;111.728
09.06.2026;SKNE;SKNE1;PUPUK MURIATE OF POTASH/MOP/KCL;450;3;TBM Tabur pupuk kelapa sawit;0.628;111.728
09.06.2026;SKNE;SKNE19;UREA GRANULAR;2,4;2;BM Pupuk butiran;0.629;111.728
09.06.2026;SKNE;SKNE4;PUPUK MURIATE OF POTASH/MOP/KCL;350;3;TBM Tabur pupuk kelapa sawit;0.629;111.728
09.06.2026;SKNE;SKNE4;PUPUK TRIPLE SUPERPHOSPHATE / TSP;192,5;3;TBM Tabur pupuk kelapa sawit;0.629;111.728
09.06.2026;SKNE;SKNE4;PUPUK COPPER SULFATE CUSO4;12,12;3;TBM Tabur pupuk kelapa sawit;0.629;111.728
09.06.2026;SKNE;SKNE4;PUPUK KIESERITE GRANULAR;105;3;TBM Tabur pupuk kelapa sawit;0.629;111.728
09.06.2026;SKNE;SKNE4;PUPUK HGFB;26,25;3;TBM Tabur pupuk kelapa sawit;0.636;111.726
09.06.2026;SKNE;SKNE4;UREA GRANULAR;157,5;3;TBM Tabur pupuk kelapa sawit;0.629;111.728
10.06.2026;SKNE;SKNE19;UREA GRANULAR;6;2;BM Pupuk butiran;0.630;111.728
10.06.2026;SKNE;SKNE1N-26;PUPUK NPK COMPOUND 15.15.6.4;500;3;TM Tabur pupuk kelapa sawit;0.630;111.728
10.06.2026;SKNE;SKNE1N-27;PUPUK NPK COMPOUND 15.15.6.4;500;3;TM Tabur pupuk kelapa sawit;0.630;111.728
10.06.2026;SKNE;SKNE4;PUPUK MURIATE OF POTASH/MOP/KCL;350;3;TBM Tabur pupuk kelapa sawit;0.631;111.728
10.06.2026;SKNE;SKNE4;PUPUK TRIPLE SUPERPHOSPHATE / TSP;192,5;3;TBM Tabur pupuk kelapa sawit;0.631;111.728
10.06.2026;SKNE;SKNE4;PUPUK COPPER SULFATE CUSO4;12,12;3;TBM Tabur pupuk kelapa sawit;0.631;111.728
10.06.2026;SKNE;SKNE4;PUPUK KIESERITE GRANULAR;105;3;TBM Tabur pupuk kelapa sawit;0.631;111.728
10.06.2026;SKNE;SKNE4;PUPUK HGFB;26,25;3;TBM Tabur pupuk kelapa sawit;0.632;111.728
10.06.2026;SKNE;SKNE4;UREA GRANULAR;157,5;3;TBM Tabur pupuk kelapa sawit;0.632;111.728
11.06.2026;SKNE;SKNE19;UREA GRANULAR;6;3;BM Pupuk butiran;0.636;111.726
11.06.2026;SKNE;SKNE1N-27;PUPUK MURIATE OF POTASH/MOP/KCL;1500;7;TM Tabur pupuk kelapa sawit;0.632;111.728
11.06.2026;SKNE;SKNE1N-27;UREA GRANULAR;900;7;TM Tabur pupuk kelapa sawit;0.633;111.728
11.06.2026;SKNE;SKNE4;PUPUK MURIATE OF POTASH/MOP/KCL;126,45;6;TBM Tabur pupuk kelapa sawit;0.633;111.728
11.06.2026;SKNE;SKNE4;PUPUK TRIPLE SUPERPHOSPHATE / TSP;154,55;6;TBM Tabur pupuk kelapa sawit;0.633;111.728
11.06.2026;SKNE;SKNE4;PUPUK COPPER SULFATE CUSO4;9,835;6;TBM Tabur pupuk kelapa sawit;0.633;111.728
11.06.2026;SKNE;SKNE4;PUPUK KIESERITE GRANULAR;84,3;6;TBM Tabur pupuk kelapa sawit;0.634;111.729
11.06.2026;SKNE;SKNE4;PUPUK HGFB;2,075;6;TBM Tabur pupuk kelapa sawit;0.634;111.729
11.06.2026;SKNE;SKNE4;UREA GRANULAR;281;6;TBM Tabur pupuk kelapa sawit;0.635;111.728
12.06.2026;SKNE;SKNE19;UREA GRANULAR;21,6;6;BM Pupuk butiran;0.635;111.728
13.06.2026;SKNE;SKNE4;PUPUK MURIATE OF POTASH/MOP/KCL;186,75;6;TBM Tabur pupuk kelapa sawit;0.635;111.728
13.06.2026;SKNE;SKNE4;PUPUK TRIPLE SUPERPHOSPHATE / TSP;228,25;6;TBM Tabur pupuk kelapa sawit;0.636;111.726
13.06.2026;SKNE;SKNE4;PUPUK COPPER SULFATE CUSO4;14,525;6;TBM Tabur pupuk kelapa sawit;0.635;111.728
13.06.2026;SKNE;SKNE4;PUPUK KIESERITE GRANULAR;124,5;6;TBM Tabur pupuk kelapa sawit;0.635;111.728
13.06.2026;SKNE;SKNE4;PUPUK HGFB;31,125;6;TBM Tabur pupuk kelapa sawit;0.635;111.729
13.06.2026;SKNE;SKNE4;UREA GRANULAR;415;6;TBM Tabur pupuk kelapa sawit;0.635;111.728
13.06.2026;SKNE;SKNE1P-26;PUPUK MURIATE OF POTASH/MOP/KCL;1100;4;TM Tabur pupuk kelapa sawit;0.635;111.727
15.06.2026;SKNE;SKNE19;PUPUK NPK COMPOUND 15.15.6.4;7,2;1;BP Tabur Pupuk Butiran;0.636;111.727
15.06.2026;SKNE;SKNE19;UREA GRANULAR;12;3;BM Pupuk butiran;0.636;111.727
15.06.2026;SKNE;SKNE4;PLASTIK MULSA 200/100 X 540MTR X 0.030MM;2;3;TBM Tabur pupuk kelapa sawit;0.636;111.727
15.06.2026;SKNE;SKNE1O-28;UREA GRANULAR;3100;5;TM Tabur pupuk kelapa sawit;0.636;111.727
17.06.2026;SKNE;SKNE19;UREA GRANULAR;1,2;1;BP Tabur Pupuk Butiran;0.636;111.727
17.06.2026;SKNE;SKNE19;UREA GRANULAR;16,8;4;BM Pupuk butiran;0.636;111.726
18.06.2026;SKNE;SKNE19;UREA GRANULAR;1,2;1;BP Tabur Pupuk Butiran;0.637;111.727
18.06.2026;SKNE;SKNE1O-30;PUPUK MURIATE OF POTASH/MOP/KCL;1600;3;TM Tabur pupuk kelapa sawit;0.637;111.727
18.06.2026;SKNE;SKNE4;PUPUK MURIATE OF POTASH/MOP/KCL;97,2;7;TBM Tabur pupuk kelapa sawit;0.637;111.727
18.06.2026;SKNE;SKNE4;PUPUK TRIPLE SUPERPHOSPHATE / TSP;118,8;7;TBM Tabur pupuk kelapa sawit;0.637;111.727
18.06.2026;SKNE;SKNE4;PUPUK COPPER SULFATE CUSO4;7,56;7;TBM Tabur pupuk kelapa sawit;0.637;111.727
18.06.2026;SKNE;SKNE4;PUPUK KIESERITE GRANULAR;64,8;7;TBM Tabur pupuk kelapa sawit;0.637;111.727
18.06.2026;SKNE;SKNE4;PUPUK HGFB;16,2;7;TBM Tabur pupuk kelapa sawit;0.637;111.728
18.06.2026;SKNE;SKNE4;UREA GRANULAR;216;7;TBM Tabur pupuk kelapa sawit;0.637;111.726
18.06.2026;SKNE;SKNE1O-28;PUPUK MURIATE OF POTASH/MOP/KCL;3000;0;TM Tabur pupuk kelapa sawit;0.637;111.726
19.06.2026;SKNE;SKNE4;PLASTIK MULSA 200/100 X 540MTR X 0.030MM;1;7;TBM Tabur pupuk kelapa sawit;0.635;111.726
19.06.2026;SKNE;SKNE19;PUPUK NPK COMPOUND 15.15.6.4;416;7;BM Pupuk butiran;0.637;111.727
20.06.2026;SKNE;SKNE4;PLASTIK MULSA 200/100 X 540MTR X 0.030MM;1;5;TBM Tabur pupuk kelapa sawit;0.636;111.727
20.06.2026;SKNE;SKNE1O-28;PUPUK MURIATE OF POTASH/MOP/KCL;1300;3;TM Tabur pupuk kelapa sawit;0.632;111.728
20.06.2026;SKNE;SKNE1O-27;PUPUK MURIATE OF POTASH/MOP/KCL;1100;2;TM Tabur pupuk kelapa sawit;0.632;111.727
20.06.2026;SKNE;SKNE1O-27;PUPUK MURIATE OF POTASH/MOP/KCL;1500;0;TM Tabur pupuk kelapa sawit;0.632;111.727
22.06.2026;SKNE;SKNE19;PUPUK NPK COMPOUND 15.15.6.4;113;3;BM Pupuk butiran;0.632;111.727
22.06.2026;SKNE;SKNE19;UREA GRANULAR;1,2;1;BP Tabur Pupuk Butiran;0.632;111.728
22.06.2026;SKNE;SKNE1O-27;PUPUK MURIATE OF POTASH/MOP/KCL;2800;7;TM Tabur pupuk kelapa sawit;0.635;111.726
22.06.2026;SKNE;SKNE1O-26;PUPUK MURIATE OF POTASH/MOP/KCL;2500;0;TM Tabur pupuk kelapa sawit;0.635;111.726
22.06.2026;SKNE;SKNE4;PLASTIK MULSA 200/100 X 540MTR X 0.030MM;2;5;TBM Tabur pupuk kelapa sawit;0.646;111.717
23.06.2026;SKNE;SKNE19;UREA GRANULAR;4,8;2;BM Pupuk butiran;0.643;111.717
23.06.2026;SKNE;SKNE19;UREA GRANULAR;3,6;2;BP Tabur Pupuk Butiran;0.643;111.717
23.06.2026;SKNE;SKNE19;PUPUK NPK COMPOUND 15.15.6.4;35;1;BM Pupuk butiran;0.643;111.717
23.06.2026;SKNE;SKNE19;PUPUK AGROBLEND;9,6;1;BP Tabur Pupuk Butiran;0.642;111.717
23.06.2026;SKNE;SKNE4;PLASTIK MULSA 200/100 X 540MTR X 0.030MM;2;5;TBM Tabur pupuk kelapa sawit;0.642;111.717
23.06.2026;SKNE;SKNE1O-26;PUPUK MURIATE OF POTASH/MOP/KCL;1700;4;TM Tabur pupuk kelapa sawit;0.642;111.717
23.06.2026;SKNE;SKNE1N-26;PUPUK MURIATE OF POTASH/MOP/KCL;1700;4;TM Tabur pupuk kelapa sawit;0.642;111.717
23.06.2026;SKNE;SKNE1P-26;PUPUK MURIATE OF POTASH/MOP/KCL;4500;0;TM Tabur pupuk kelapa sawit;0.641;111.717
24.06.2026;SKNE;SKNE19;PUPUK AGROBLEND;9,6;1;BM Pupuk butiran;0.641;111.717
24.06.2026;SKNE;SKNE19;PUPUK KIESERITE GRANULAR;154;1;BM Pupuk butiran;0.641;111.717
24.06.2026;SKNE;SKNE1N-29;PUPUK MURIATE OF POTASH/MOP/KCL;200;0,76;TM Tabur pupuk kelapa sawit;0.646;111.717
24.06.2026;SKNE;SKNE1N-29;UREA GRANULAR;300;0,76;TM Tabur pupuk kelapa sawit;0.640;111.717
24.06.2026;SKNE;SKNE1N-28;PUPUK MURIATE OF POTASH/MOP/KCL;500;3,24;TM Tabur pupuk kelapa sawit;0.640;111.717
24.06.2026;SKNE;SKNE1N-28;UREA GRANULAR;800;3,24;TM Tabur pupuk kelapa sawit;0.640;111.717
24.06.2026;SKNE;SKNE1O-26;UREA GRANULAR;700;0;TM Tabur pupuk kelapa sawit;0.639;111.717
24.06.2026;SKNE;SKNE1O-27;UREA GRANULAR;400;0;TM Tabur pupuk kelapa sawit;0.638;111.717
24.06.2026;SKNE;SKNE4;PLASTIK MULSA 200/100 X 540MTR X 0.030MM;2;7;TBM Tabur pupuk kelapa sawit;0.638;111.717
25.06.2026;SKNE;SKNE19;PUPUK AGROBLEND;4,8;1;BP Tabur Pupuk Butiran;0.638;111.717
25.06.2026;SKNE;SKNE4;PUPUK MURIATE OF POTASH/MOP/KCL;139,6;0;TBM Tabur pupuk kelapa sawit;0.637;111.717
25.06.2026;SKNE;SKNE4;PUPUK TRIPLE SUPERPHOSPHATE / TSP;222,2;0;TBM Tabur pupuk kelapa sawit;0.637;111.720
25.06.2026;SKNE;SKNE4;PUPUK COPPER SULFATE CUSO4;14,14;0;TBM Tabur pupuk kelapa sawit;0.638;111.720
25.06.2026;SKNE;SKNE4;PUPUK KIESERITE GRANULAR;121,2;0;TBM Tabur pupuk kelapa sawit;0.645;111.717
25.06.2026;SKNE;SKNE4;PUPUK HGFB;30,3;0;TBM Tabur pupuk kelapa sawit;0.638;111.720
25.06.2026;SKNE;SKNE4;UREA GRANULAR;404;0;TBM Tabur pupuk kelapa sawit;0.638;111.720
25.06.2026;SKNE;SKNE4S-11;PUPUK ROCK PHOSPHATE/RP;1600;5;TM Tabur pupuk kelapa sawit;0.638;111.720
25.06.2026;SKNE;SKNE1O-29;PUPUK TRIPLE SUPERPHOSPHATE / TSP;2000;4;TM Tabur pupuk kelapa sawit;0.639;111.720
26.06.2026;SKNE;SKNE19;PUPUK KIESERITE GRANULAR;165;2;BM Pupuk butiran;0.639;111.720
26.06.2026;SKNE;SKNE19;PUPUK AGROBLEND;9,6;1;BP Tabur Pupuk Butiran;0.639;111.720
27.06.2026;SKNE;SKNE19;PUPUK KIESERITE GRANULAR;150;2;BM Pupuk butiran;0.639;111.720
27.06.2026;SKNE;SKNE19;PUPUK AGROBLEND;4,8;1;BP Tabur Pupuk Butiran;0.640;111.720
27.06.2026;SKNE;SKNE4R-10;PUPUK ROCK PHOSPHATE/RP;800;2;TM Tabur pupuk kelapa sawit;0.640;111.720
27.06.2026;SKNE;SKNE4R-08;PUPUK ROCK PHOSPHATE/RP;400;1;TM Tabur pupuk kelapa sawit;0.640;111.720
27.06.2026;SKNE;SKNE4R-09;PUPUK ROCK PHOSPHATE/RP;400;1;TM Tabur pupuk kelapa sawit;0.645;111.717
29.06.2026;SKNE;SKNE19;PUPUK AGROBLEND;4,8;1;BP Tabur Pupuk Butiran;0.641;111.720
29.06.2026;SKNE;SKNE19;PUPUK KIESERITE GRANULAR;125;3;BM Pupuk butiran;0.641;111.720
30.06.2026;SKNE;SKNE19;PUPUK NPK COMPOUND 15.15.6.4;194;4;BM Pupuk butiran;0.641;111.720
02.06.2026;SSWE;SSWE5Y-68;UREA GRANULAR;750;4;TM Tabur pupuk kelapa sawit;0.641;111.720
02.06.2026;SSWE;SSWE5Q-72;UREA GRANULAR;900;2;TM Tabur pupuk kelapa sawit;0.642;111.720
02.06.2026;SSWE;SSWE2L-58;SUPER PHOSPHATE-36 (SP-36);1050;4;TM Pemupukan Mekanis;0.642;111.720
02.06.2026;SSWE;SSWE5S-69;UREA GRANULAR;660;0;TM Tabur pupuk kelapa sawit;0.642;111.720
03.06.2026;SSWE;SSWE5S-69;UREA GRANULAR;561;1;TM Tabur pupuk kelapa sawit;0.643;111.720
03.06.2026;SSWE;SSWE2L-56;SUPER PHOSPHATE-36 (SP-36);1550;1;TM Pemupukan Mekanis;0.643;111.720
03.06.2026;SSWE;SSWE2L-57;SUPER PHOSPHATE-36 (SP-36);1800;1;TM Pemupukan Mekanis;0.643;111.720
03.06.2026;SSWE;SSWE2L-58;SUPER PHOSPHATE-36 (SP-36);1200;1;TM Pemupukan Mekanis;0.645;111.717
03.06.2026;SSWE;SSWE5Y-68;UREA GRANULAR;750;0;TM Tabur pupuk kelapa sawit;0.644;111.720
04.06.2026;SSWE;SSWE2N-60;SUPER PHOSPHATE-36 (SP-36);1350;2;TM Tabur pupuk kelapa sawit;0.644;111.720
04.06.2026;SSWE;SSWE2N-61;SUPER PHOSPHATE-36 (SP-36);700;1;TM Tabur pupuk kelapa sawit;0.644;111.720
04.06.2026;SSWE;SSWE2N-62;SUPER PHOSPHATE-36 (SP-36);1400;2;TM Tabur pupuk kelapa sawit;0.644;111.720
04.06.2026;SSWE;SSWE2N-61;SUPER PHOSPHATE-36 (SP-36);650;1;TM Tabur pupuk kelapa sawit;0.645;111.720
04.06.2026;SSWE;SSWE2M-62;SUPER PHOSPHATE-36 (SP-36);2100;3;TM Pemupukan Mekanis;0.644;111.717
04.06.2026;SSWE;SSWE5Q-72;UREA GRANULAR;1200;3;TM Tabur pupuk kelapa sawit;0.644;111.717
04.06.2026;SSWE;SSWE5Q-72;PUPUK UREA NON SUBSIDI;1000;2,5;TM Tabur pupuk kelapa sawit;0.644;111.717
04.06.2026;SSWE;SSWE5R-73;UREA GRANULAR;100;0,5;TM Tabur pupuk kelapa sawit;0.644;111.717
04.06.2026;SSWE;SSWE5Q-72;PUPUK TRIPLE SUPERPHOSPHATE / TSP;400;0;TM Tabur pupuk kelapa sawit;0.645;111.728
04.06.2026;SSWE;SSWE2L-63;PUPUK MURIATE OF POTASH/MOP/KCL;1950;0;TM Tabur pupuk kelapa sawit;0.642;111.728
04.06.2026;SSWE;SSWE2L-63;PUPUK SUPER DOLOMITE;360;0;TM Tabur pupuk kelapa sawit;0.642;111.728
04.06.2026;SSWE;SSWE4Y-65;PUPUK COPPER SULFATE CUSO4;31;0;TM Tabur pupuk kelapa sawit;0.642;111.728
05.06.2026;SSWE;SSWE5S-69;UREA GRANULAR;629;4;TM Tabur pupuk kelapa sawit;0.642;111.728
05.06.2026;SSWE;SSWE2M-62;SUPER PHOSPHATE-36 (SP-36);750;1;TM Pemupukan Mekanis;0.641;111.728
